t,x,y,method
+3.011531e+03,-6.955758e+195,-4.773631e+195,Euler
+3.011845e+03,-8.455439e+195,-2.588415e+195,Euler
+3.012159e+03,-9.268613e+195,+6.793966e+193,Euler
+3.012473e+03,-9.247269e+195,+2.979760e+195,Euler
+3.012787e+03,-8.311150e+195,+5.884876e+195,Euler
+3.013102e+03,-6.462362e+195,+8.495900e+195,Euler
+3.013416e+03,-3.793296e+195,+1.052611e+196,Euler
+3.013730e+03,-4.864205e+194,+1.171781e+196,Euler
+3.014044e+03,+3.194838e+195,+1.187062e+196,Euler
+3.014358e+03,+6.924105e+195,+1.086694e+196,Euler
+3.014672e+03,+1.033805e+196,+8.691664e+195,Euler
+3.014986e+03,+1.306862e+196,+5.443869e+195,Euler
+3.015301e+03,+1.477886e+196,+1.338241e+195,Euler
+3.015615e+03,+1.519928e+196,-3.304675e+195,Euler
+3.015929e+03,+1.416109e+196,-8.079671e+195,Euler
+3.016243e+03,+1.162278e+196,-1.252851e+196,Euler
+3.016557e+03,+7.686838e+195,-1.617991e+196,Euler
+3.016871e+03,+2.603768e+195,-1.859480e+196,Euler
+3.017186e+03,-3.237962e+195,-1.941280e+196,Euler
+3.017500e+03,-9.336674e+195,-1.839557e+196,Euler
+3.017814e+03,-1.511581e+196,-1.546236e+196,Euler
+3.018128e+03,-1.997346e+196,-1.071359e+196,Euler
+3.018442e+03,-2.333923e+196,-4.438745e+195,Euler
+3.018756e+03,-2.473370e+196,+2.893490e+195,Euler
+3.019071e+03,-2.382469e+196,+1.066381e+196,Euler
+3.019385e+03,-2.047455e+196,+1.814856e+196,Euler
+3.019699e+03,-1.477301e+196,+2.458083e+196,Euler
+3.020013e+03,-7.050719e+195,+2.922191e+196,Euler
+3.020327e+03,+2.129614e+195,+3.143696e+196,Euler
+3.020641e+03,+1.200583e+196,+3.076792e+196,Euler
+3.020955e+03,+2.167185e+196,+2.699618e+196,Euler
+3.021270e+03,+3.015295e+196,+2.018776e+196,Euler
+3.021584e+03,+3.649512e+196,+1.071493e+196,Euler
+3.021898e+03,+3.986132e+196,-7.503466e+194,Euler
+3.022212e+03,+3.962559e+196,-1.327315e+196,Euler
+3.022526e+03,+3.545571e+196,-2.572190e+196,Euler
+3.022840e+03,+2.737494e+196,-3.686064e+196,Euler
+3.023155e+03,+1.579483e+196,-4.546073e+196,Euler
+3.023469e+03,+1.512918e+195,-5.042282e+196,Euler
+3.023783e+03,-1.432788e+196,-5.089811e+196,Euler
+3.024097e+03,-3.031799e+196,-4.639688e+196,Euler
+3.024411e+03,-4.489400e+196,-3.687220e+196,Euler
+3.024725e+03,-5.647774e+196,-2.276834e+196,Euler
+3.025040e+03,-6.363063e+196,-5.025328e+195,Euler
+3.025354e+03,-6.520938e+196,+1.496482e+196,Euler
+3.025668e+03,-6.050804e+196,+3.545095e+196,Euler
+3.025982e+03,-4.937080e+196,+5.446012e+196,Euler
+3.026296e+03,-3.226165e+196,+6.997041e+196,Euler
+3.026610e+03,-1.027979e+196,+8.010571e+196,Euler
+3.026925e+03,+1.488615e+196,+8.333520e+196,Euler
+3.027239e+03,+4.106668e+196,+7.865858e+196,Euler
+3.027553e+03,+6.577800e+196,+6.575710e+196,Euler
+3.027867e+03,+8.643620e+196,+4.509233e+196,Euler
+3.028181e+03,+1.006024e+197,+1.793760e+196,Euler
+3.028495e+03,+1.062376e+197,-1.366757e+196,Euler
+3.028809e+03,+1.019438e+197,-4.704311e+196,Euler
+3.029124e+03,+8.716481e+196,-7.906971e+196,Euler
+3.029438e+03,+6.232433e+196,-1.064533e+197,Euler
+3.029752e+03,+2.888103e+196,-1.260331e+197,Euler
+3.030066e+03,-1.071344e+196,-1.351064e+197,Euler
+3.030380e+03,-5.315836e+196,-1.317406e+197,Euler
+3.030694e+03,-9.454590e+196,-1.150404e+197,Euler
+3.031009e+03,-1.306869e+197,-8.533797e+196,Euler
+3.031323e+03,-1.574966e+197,-4.428146e+196,Euler
+3.031637e+03,-1.714081e+197,+5.197564e+195,Euler
+3.031951e+03,-1.697752e+197,+5.904699e+196,Euler
+3.032265e+03,-1.512250e+197,+1.123834e+197,Euler
+3.032579e+03,-1.159187e+197,+1.598922e+197,Euler
+3.032894e+03,-6.568712e+196,+1.963091e+197,Euler
+3.033208e+03,-4.014789e+195,+2.169454e+197,Euler
+3.033522e+03,+6.414060e+196,+2.182066e+197,Euler
+3.033836e+03,+1.326922e+197,+1.980563e+197,Euler
+3.034150e+03,+1.949135e+197,+1.563698e+197,Euler
+3.034464e+03,+2.440385e+197,+9.513591e+196,Euler
+3.034779e+03,+2.739263e+197,+1.846896e+196,Euler
+3.035093e+03,+2.797285e+197,-6.758752e+196,Euler
+3.035407e+03,+2.584952e+197,-1.554668e+197,Euler
+3.035721e+03,+2.096539e+197,-2.366755e+197,Euler
+3.036035e+03,+1.353001e+197,-3.025402e+197,Euler
+3.036349e+03,+4.025429e+196,-3.450460e+197,Euler
+3.036663e+03,-6.814510e+196,-3.576922e+197,Euler
+3.036978e+03,-1.805174e+197,-3.362838e+197,Euler
+3.037292e+03,-2.861641e+197,-2.795726e+197,Euler
+3.037606e+03,-3.739944e+197,-1.896715e+197,Euler
+3.037920e+03,-4.335815e+197,-7.217768e+196,Euler
+3.038234e+03,-4.562568e+197,+6.403597e+196,Euler
+3.038548e+03,-4.361393e+197,+2.073733e+197,Euler
+3.038863e+03,-3.709911e+197,+3.443905e+197,Euler
+3.039177e+03,-2.627976e+197,+4.609407e+197,Euler
+3.039491e+03,-1.179888e+197,+5.435010e+197,Euler
+3.039805e+03,+5.275709e+196,+5.805683e+197,Euler
+3.040119e+03,+2.351480e+197,+5.639942e+197,Euler
+3.040433e+03,+4.123320e+197,+4.901203e+197,Euler
+3.040748e+03,+5.663078e+197,+3.605824e+197,Euler
+3.041062e+03,+6.795881e+197,+1.826715e+197,Euler
+3.041376e+03,+7.369761e+197,-3.082741e+196,Euler
+3.041690e+03,+7.272913e+197,-2.623553e+197,Euler
+3.042004e+03,+6.448700e+197,-4.908406e+197,Euler
+3.042318e+03,+4.906679e+197,-6.934325e+197,Euler
+3.042632e+03,+2.728197e+197,-8.475803e+197,Euler
+3.042947e+03,+6.544443e+195,-9.332892e+197,Euler
+3.043261e+03,-2.866570e+197,-9.353452e+197,Euler
+3.043575e+03,-5.805043e+197,-8.452892e+197,Euler
+3.043889e+03,-8.460598e+197,-6.629184e+197,Euler
+3.044203e+03,-1.054322e+198,-3.971209e+197,Euler
+3.044517e+03,-1.179081e+198,-6.589593e+196,Euler
+3.044832e+03,-1.199783e+198,+3.045233e+197,Euler
+3.045146e+03,-1.104114e+198,+6.814461e+197,Euler
+3.045460e+03,-8.900313e+197,+1.028314e+198,Euler
+3.045774e+03,-5.669770e+197,+1.307925e+198,Euler
+3.046088e+03,-1.560802e+197,+1.486046e+198,Euler
+3.046402e+03,+3.107751e+197,+1.535080e+198,Euler
+3.046717e+03,+7.930348e+197,+1.437448e+198,Euler
+3.047031e+03,+1.244622e+198,+1.188308e+198,Euler
+3.047345e+03,+1.617940e+198,+7.972987e+197,Euler
+3.047659e+03,+1.868419e+198,+2.890077e+197,Euler
+3.047973e+03,+1.959214e+198,-2.979735e+197,Euler
+3.048287e+03,+1.865603e+198,-9.134786e+197,Euler
+3.048602e+03,+1.578625e+198,-1.499575e+198,Euler
+3.048916e+03,+1.107519e+198,-1.995514e+198,Euler
+3.049230e+03,+4.806101e+197,-2.343452e+198,Euler
+3.049544e+03,-2.556071e+197,-2.494440e+198,Euler
+3.049858e+03,-1.039259e+198,-2.414139e+198,Euler
+3.050172e+03,-1.797683e+198,-2.087646e+198,Euler
+3.050486e+03,-2.453536e+198,-1.522887e+198,Euler
+3.050801e+03,-2.931965e+198,-7.520863e+197,Euler
+3.051115e+03,-3.168240e+198,+1.690177e+197,Euler
+3.051429e+03,-3.115142e+198,+1.164350e+198,Euler
+3.051743e+03,-2.749350e+198,+2.143000e+198,Euler
+3.052057e+03,-2.076107e+198,+3.006734e+198,Euler
+3.052371e+03,-1.131514e+198,+3.658962e+198,Euler
+3.052686e+03,+1.798335e+196,+4.014438e+198,Euler
+3.053000e+03,+1.279156e+198,+4.008788e+198,Euler
+3.053314e+03,+2.538554e+198,+3.606929e+198,Euler
+3.053628e+03,+3.671704e+198,+2.809419e+198,Euler
+3.053942e+03,+4.554309e+198,+1.655919e+198,Euler
+3.054256e+03,+5.074532e+198,+2.251406e+197,Euler
+3.054571e+03,+5.145262e+198,-1.369071e+198,Euler
+3.054885e+03,+4.715156e+198,-2.985502e+198,Euler
+3.055199e+03,+3.777232e+198,-4.466812e+198,Euler
+3.055513e+03,+2.373942e+198,-5.653465e+198,Euler
+3.055827e+03,+5.978537e+197,-6.399260e+198,Euler
+3.056141e+03,-1.412533e+198,-6.587082e+198,Euler
+3.056455e+03,-3.481926e+198,-6.143321e+198,Euler
+3.056770e+03,-5.411907e+198,-5.049442e+198,Euler
+3.057084e+03,-6.998236e+198,-3.349241e+198,Euler
+3.057398e+03,-8.050432e+198,-1.150680e+198,Euler
+3.057712e+03,-8.411928e+198,+1.378437e+198,Euler
+3.058026e+03,-7.978880e+198,+4.021122e+198,Euler
+3.058340e+03,-6.715607e+198,+6.527761e+198,Euler
+3.058655e+03,-4.664850e+198,+8.637531e+198,Euler
+3.058969e+03,-1.951289e+198,+1.010304e+199,Euler
+3.059283e+03,+1.222673e+198,+1.071605e+199,Euler
+3.059597e+03,+4.589221e+198,+1.033194e+199,Euler
+3.059911e+03,+7.835095e+198,+8.890193e+198,Euler
+3.060225e+03,+1.062803e+199,+6.428725e+198,Euler
+3.060540e+03,+1.264767e+199,+3.089830e+198,Euler
+3.060854e+03,+1.361837e+199,-8.835538e+197,Euler
+3.061168e+03,+1.334080e+199,-5.161892e+198,Euler
+3.061482e+03,+1.171914e+199,-9.353027e+198,Euler
+3.061796e+03,+8.780801e+198,-1.303470e+199,Euler
+3.062110e+03,+4.685828e+198,-1.579327e+199,Euler
+3.062425e+03,-2.757755e+197,-1.726537e+199,Euler
+3.062739e+03,-5.699851e+198,-1.717873e+199,Euler
+3.063053e+03,-1.109671e+199,-1.538807e+199,Euler
+3.063367e+03,-1.593101e+199,-1.190194e+199,Euler
+3.063681e+03,-1.967012e+199,-6.897061e+198,Euler
+3.063995e+03,-2.183689e+199,-7.175115e+197,Euler
+3.064309e+03,-2.206231e+199,+6.142751e+198,Euler
+3.064624e+03,-2.013250e+199,+1.307383e+199,Euler
+3.064938e+03,-1.602524e+199,+1.939864e+199,Euler
+3.065252e+03,-9.930977e+198,+2.443312e+199,Euler
+3.065566e+03,-2.255086e+198,+2.755303e+199,Euler
+3.065880e+03,+6.400953e+198,+2.826148e+199,Euler
+3.066194e+03,+1.527956e+199,+2.625057e+199,Euler
+3.066509e+03,+2.352642e+199,+2.145035e+199,Euler
+3.066823e+03,+3.026525e+199,+1.405931e+199,Euler
+3.067137e+03,+3.468211e+199,+4.551201e+198,Euler
+3.067451e+03,+3.611191e+199,-6.344505e+198,Euler
+3.067765e+03,+3.411872e+199,-1.768940e+199,Euler
+3.068079e+03,+2.856144e+199,-2.840811e+199,Euler
+3.068394e+03,+1.963677e+199,-3.738095e+199,Euler
+3.068708e+03,+7.893195e+198,-4.355002e+199,Euler
+3.069022e+03,-5.788448e+198,-4.602974e+199,Euler
+3.069336e+03,-2.024912e+199,-4.421125e+199,Euler
+3.069650e+03,-3.413849e+199,-3.784980e+199,Euler
+3.069964e+03,-4.602936e+199,-2.712488e+199,Euler
+3.070279e+03,-5.455089e+199,-1.266433e+199,Euler
+3.070593e+03,-5.852950e+199,+4.473339e+198,Euler
+3.070907e+03,-5.712416e+199,+2.286092e+199,Euler
+3.071221e+03,-4.994219e+199,+4.080701e+199,Euler
+3.071535e+03,-3.712229e+199,+5.649681e+199,Euler
+3.071849e+03,-1.937329e+199,+6.815912e+199,Euler
+3.072163e+03,+2.039526e+198,+7.424542e+199,Euler
+3.072478e+03,+2.536441e+199,+7.360469e+199,Euler
+3.072792e+03,+4.848801e+199,+6.563622e+199,Euler
+3.073106e+03,+6.910823e+199,+5.040326e+199,Euler
+3.073420e+03,+8.494289e+199,+2.869227e+199,Euler
+3.073734e+03,+9.395683e+199,+2.006677e+198,Euler
+3.074048e+03,+9.458724e+199,-2.751073e+199,Euler
+3.074363e+03,+8.594449e+199,-5.722619e+199,Euler
+3.074677e+03,+6.796636e+199,-8.422645e+199,Euler
+3.074991e+03,+4.150584e+199,-1.055787e+200,Euler
+3.075305e+03,+8.337306e+198,-1.186182e+200,Euler
+3.075619e+03,-2.892769e+199,-1.212374e+200,Euler
+3.075933e+03,-6.701554e+199,-1.121495e+200,Euler
+3.076248e+03,-1.022483e+200,-9.109594e+199,Euler
+3.076562e+03,-1.308670e+200,-5.897368e+199,Euler
+3.076876e+03,-1.493941e+200,-1.786061e+199,Euler
+3.077190e+03,-1.550052e+200,+2.907293e+199,Euler
+3.077504e+03,-1.458716e+200,+7.776925e+199,Euler
+3.077818e+03,-1.214397e+200,+1.235962e+200,Euler
+3.078132e+03,-8.261083e+199,+1.617476e+200,Euler
+3.078447e+03,-3.179633e+199,+1.877005e+200,Euler
+3.078761e+03,+2.717154e+199,+1.976897e+200,Euler
+3.079075e+03,+8.927757e+199,+1.891535e+200,Euler
+3.079389e+03,+1.487019e+200,+1.611061e+200,Euler
+3.079703e+03,+1.993149e+200,+1.143900e+200,Euler
+3.080017e+03,+2.352515e+200,+5.177340e+199,Euler
+3.080332e+03,+2.515166e+200,-2.213305e+199,Euler
+3.080646e+03,+2.445633e+200,-1.011493e+200,Euler
+3.080960e+03,+2.127863e+200,-1.779812e+200,Euler
+3.081274e+03,+1.568719e+200,-2.448300e+200,Euler
+3.081588e+03,+7.995630e+199,-2.941127e+200,Euler
+3.081902e+03,-1.244194e+199,-3.192317e+200,Euler
+3.082217e+03,-1.127315e+200,-3.153230e+200,Euler
+3.082531e+03,-2.117932e+200,-2.799073e+200,Euler
+3.082845e+03,-2.997287e+200,-2.133705e+200,Euler
+3.083159e+03,-3.667610e+200,-1.192080e+200,Euler
+3.083473e+03,-4.042113e+200,-3.986635e+198,Euler
+3.083787e+03,-4.054637e+200,+1.230001e+200,Euler
+3.084102e+03,-3.668221e+200,+2.503803e+200,Euler
+3.084416e+03,-2.881628e+200,+3.656208e+200,Euler
+3.084730e+03,-1.732997e+200,+4.561499e+200,Euler
+3.085044e+03,-2.999595e+199,+5.105936e+200,Euler
+3.085358e+03,+1.304117e+200,+5.200171e+200,Euler
+3.085672e+03,+2.937799e+200,+4.790470e+200,Euler
+3.085986e+03,+4.442770e+200,+3.867533e+200,Euler
+3.086301e+03,+5.657791e+200,+2.471796e+200,Euler
+3.086615e+03,+6.434329e+200,+6.943484e+199,Euler
+3.086929e+03,+6.652465e+200,-1.327056e+200,Euler
+3.087243e+03,+6.235558e+200,-3.416989e+200,Euler
+3.087557e+03,+5.162079e+200,-5.375947e+200,Euler
+3.087871e+03,+3.473175e+200,-6.997662e+200,Euler
+3.088186e+03,+1.274795e+200,-8.088793e+200,Euler
+3.088500e+03,-1.266374e+200,-8.489281e+200,Euler
+3.088814e+03,-3.933361e+200,-8.091438e+200,Euler
+3.089128e+03,-6.475361e+200,-6.855737e+200,Euler
+3.089442e+03,-8.629154e+200,-4.821442e+200,Euler
+3.089756e+03,-1.014385e+201,-2.110513e+200,Euler
+3.090071e+03,-1.080689e+201,+1.076273e+200,Euler
+3.090385e+03,-1.046877e+201,+4.471358e+200,Euler
+3.090699e+03,-9.064052e+200,+7.760219e+200,Euler
+3.091013e+03,-6.626108e+200,+1.060778e+201,Euler
+3.091327e+03,-3.293577e+200,+1.268943e+201,Euler
+3.091641e+03,+6.929248e+199,+1.372414e+201,Euler
+3.091955e+03,+5.004489e+200,+1.350645e+201,Euler
+3.092270e+03,+9.247665e+200,+1.193424e+201,Euler
+3.092584e+03,+1.299692e+201,+9.029001e+200,Euler
+3.092898e+03,+1.583346e+201,+4.945899e+200,Euler
+3.093212e+03,+1.738726e+201,-2.832957e+198,Euler
+3.093526e+03,+1.737836e+201,-5.490699e+200,Euler
+3.093840e+03,+1.565341e+201,-1.095027e+201,Euler
+3.094155e+03,+1.221328e+201,-1.586794e+201,Euler
+3.094469e+03,+7.228219e+200,-1.970485e+201,Euler
+3.094783e+03,+1.037758e+200,-2.197566e+201,Euler
+3.095097e+03,-5.866100e+200,-2.230168e+201,Euler
+3.095411e+03,-1.287238e+201,-2.045879e+201,Euler
+3.095725e+03,-1.929970e+201,-1.641482e+201,Euler
+3.096040e+03,-2.445657e+201,-1.035164e+201,Euler
+3.096354e+03,-2.770863e+201,-2.668380e+200,Euler
+3.096668e+03,-2.854692e+201,+6.036543e+200,Euler
+3.096982e+03,-2.665049e+201,+1.500482e+201,Euler
+3.097296e+03,-2.193658e+201,+2.337732e+201,Euler
+3.097610e+03,-1.459238e+201,+3.026890e+201,Euler
+3.097925e+03,-5.083126e+200,+3.485324e+201,Euler
+3.098239e+03,+5.866340e+200,+3.645015e+201,Euler
+3.098553e+03,+1.731749e+201,+3.460718e+201,Euler
+3.098867e+03,+2.818966e+201,+2.916673e+201,Euler
+3.099181e+03,+3.735266e+201,+2.031069e+201,Euler
+3.099495e+03,+4.373345e+201,+8.576005e+200,Euler
+3.099809e+03,+4.642768e+201,-5.163263e+200,Euler
+3.100124e+03,+4.480559e+201,-1.974895e+201,Euler
+3.100438e+03,+3.860128e+201,-3.382504e+201,Euler
+3.100752e+03,+2.797483e+201,-4.595199e+201,Euler
+3.101066e+03,+1.353858e+201,-5.474054e+201,Euler
+3.101380e+03,-3.658664e+200,-5.899381e+201,Euler
+3.101694e+03,-2.219212e+201,-5.784441e+201,Euler
+3.102009e+03,-4.036447e+201,-5.087255e+201,Euler
+3.102323e+03,-5.634656e+201,-3.819168e+201,Euler
+3.102637e+03,-6.834483e+201,-2.048988e+201,Euler
+3.102951e+03,-7.478191e+201,+9.812761e+199,Euler
+3.103265e+03,-7.447364e+201,+2.447471e+201,Euler
+3.103579e+03,-6.678468e+201,+4.787129e+201,Euler
+3.103894e+03,-5.174547e+201,+6.885232e+201,Euler
+3.104208e+03,-3.011488e+201,+8.510863e+201,Euler
+3.104522e+03,-3.377212e+200,+9.456950e+201,Euler
+3.104836e+03,+2.633267e+201,+9.563048e+201,Euler
+3.105150e+03,+5.637588e+201,+8.735783e+201,Euler
+3.105464e+03,+8.382015e+201,+6.964683e+201,Euler
+3.105778e+03,+1.057003e+202,+4.331395e+201,Euler
+3.106093e+03,+1.193078e+202,+1.010721e+201,Euler
+3.106407e+03,+1.224831e+202,-2.737445e+201,Euler
+3.106721e+03,+1.138832e+202,-6.585365e+201,Euler
+3.107035e+03,+9.319463e+201,-1.016311e+202,Euler
+3.107349e+03,+6.126627e+201,-1.309091e+202,Euler
+3.107663e+03,+2.013998e+201,-1.501564e+202,Euler
+3.107978e+03,-2.703305e+201,-1.564836e+202,Euler
+3.108292e+03,-7.619382e+201,-1.479909e+202,Euler
+3.108606e+03,-1.226865e+202,-1.240539e+202,Euler
+3.108920e+03,-1.616592e+202,-8.551080e+201,Euler
+3.109234e+03,-1.885232e+202,-3.472406e+201,Euler
+3.109548e+03,-1.994321e+202,+2.450226e+201,Euler
+3.109863e+03,-1.917345e+202,+8.715570e+201,Euler
+3.110177e+03,-1.643537e+202,+1.473909e+202,Euler
+3.110491e+03,-1.180495e+202,+1.990241e+202,Euler
+3.110805e+03,-5.552424e+201,+2.361105e+202,Euler
+3.111119e+03,+1.865205e+201,+2.535539e+202,Euler
+3.111433e+03,+9.830836e+201,+2.476942e+202,Euler
+3.111748e+03,+1.761238e+202,+2.168097e+202,Euler
+3.112062e+03,+2.442366e+202,+1.614788e+202,Euler
+3.112376e+03,+2.949666e+202,+8.474962e+201,Euler
+3.112690e+03,+3.215915e+202,-7.916880e+200,Euler
+3.113004e+03,+3.191044e+202,-1.089478e+202,Euler
+3.113318e+03,+2.848774e+202,-2.091974e+202,Euler
+3.113632e+03,+2.191561e+202,-2.986943e+202,Euler
+3.113947e+03,+1.253185e+202,-3.675442e+202,Euler
+3.114261e+03,+9.851077e+200,-4.069142e+202,Euler
+3.114575e+03,-1.179848e+202,-4.100090e+202,Euler
+3.114889e+03,-2.467929e+202,-3.729430e+202,Euler
+3.115203e+03,-3.639564e+202,-2.954107e+202,Euler
+3.115517e+03,-4.567624e+202,-1.810704e+202,Euler
+3.115832e+03,-5.136473e+202,-3.757428e+201,Euler
+3.116146e+03,-5.254517e+202,+1.237928e+202,Euler
+3.116460e+03,-4.865610e+202,+2.888683e+202,Euler
+3.116774e+03,-3.958104e+202,+4.417259e+202,Euler
+3.117088e+03,-2.570381e+202,+5.660734e+202,Euler
+3.117402e+03,-7.920084e+201,+6.468243e+202,Euler
+3.117717e+03,+1.240050e+202,+6.717060e+202,Euler
+3.118031e+03,+3.350277e+202,+6.327487e+202,Euler
+3.118345e+03,+5.338115e+202,+5.274966e+202,Euler
+3.118659e+03,+6.995295e+202,+3.597948e+202,Euler
+3.118973e+03,+8.125624e+202,+1.400311e+202,Euler
+3.119287e+03,+8.565544e+202,-1.152429e+202,Euler
+3.119602e+03,+8.203498e+202,-3.843374e+202,Euler
+3.119916e+03,+6.996067e+202,-6.420579e+202,Euler
+3.120230e+03,+4.978982e+202,-8.618458e+202,Euler
+3.120544e+03,+2.271414e+202,-1.018265e+203,Euler
+3.120858e+03,-9.275604e+201,-1.089624e+203,Euler
+3.121172e+03,-4.350714e+202,-1.060484e+203,Euler
+3.121486e+03,-7.682322e+202,-9.238018e+202,Euler
+3.121801e+03,-1.058453e+203,-6.824546e+202,Euler
+3.122115e+03,-1.272852e+203,-3.499317e+202,Euler
+3.122429e+03,-1.382787e+203,+4.994667e+201,Euler
+3.122743e+03,-1.367096e+203,+4.843619e+202,Euler
+3.123057e+03,-1.214929e+203,+9.138477e+202,Euler
+3.123371e+03,-9.278351e+202,+1.295529e+203,Euler
+3.123686e+03,-5.208327e+202,+1.587017e+203,Euler
+3.124000e+03,-2.225665e+201,+1.750641e+203,Euler
+3.124314e+03,+5.277235e+202,+1.757633e+203,Euler
+3.124628e+03,+1.079900e+203,+1.591844e+203,Euler
+3.124942e+03,+1.579993e+203,+1.252583e+203,Euler
+3.125256e+03,+1.973504e+203,+7.562140e+202,Euler
+3.125571e+03,+2.211075e+203,+1.362196e+202,Euler
+3.125885e+03,+2.253870e+203,-5.584102e+202,Euler
+3.126199e+03,+2.078440e+203,-1.266484e+203,Euler
+3.126513e+03,+1.680562e+203,-1.919445e+203,Euler
+3.126827e+03,+1.077551e+203,-2.447410e+203,Euler
+3.127141e+03,+3.086743e+202,-2.785932e+203,Euler
+3.127455e+03,-5.665521e+202,-2.882905e+203,Euler
+3.127770e+03,-1.472243e+203,-2.704918e+203,Euler
+3.128084e+03,-2.322018e+203,-2.242399e+203,Euler
+3.128398e+03,-3.026489e+203,-1.512915e+203,Euler
+3.128712e+03,-3.501785e+203,-5.621156e+202,Euler
+3.129026e+03,-3.678379e+203,+5.380026e+202,Euler
+3.129340e+03,-3.509360e+203,+1.693599e+203,Euler
+3.129655e+03,-2.977300e+203,+2.796097e+203,Euler
+3.129969e+03,-2.098880e+203,+3.731444e+203,Euler
+3.130283e+03,-9.266127e+202,+4.390827e+203,Euler
+3.130597e+03,+4.528062e+202,+4.681931e+203,Euler
+3.130911e+03,+1.923678e+203,+4.539677e+203,Euler
+3.131225e+03,+3.349860e+203,+3.935336e+203,Euler
+3.131540e+03,+4.586182e+203,+2.882947e+203,Euler
+3.131854e+03,+5.491886e+203,+1.442155e+203,Euler
+3.132168e+03,+5.944953e+203,-2.831720e+202,Euler
+3.132482e+03,+5.855992e+203,-2.150834e+203,Euler
+3.132796e+03,+5.180287e+203,-3.990548e+203,Euler
+3.133110e+03,+3.926620e+203,-5.617983e+203,Euler
+3.133425e+03,+2.161678e+203,-6.851567e+203,Euler
+3.133739e+03,+9.194831e+200,-7.530679e+203,Euler
+3.134053e+03,-2.356638e+203,-7.533567e+203,Euler
+3.134367e+03,-4.723378e+203,-6.793208e+203,Euler
+3.134681e+03,-6.857527e+203,-5.309315e+203,Euler
+3.134995e+03,-8.525497e+203,-3.154959e+203,Euler
+3.135309e+03,-9.516657e+203,-4.765954e+202,Euler
+3.135624e+03,-9.666384e+203,+2.513151e+203,Euler
+3.135938e+03,-8.876854e+203,+5.549934e+203,Euler
+3.136252e+03,-7.133291e+203,+8.338680e+203,Euler
+3.136566e+03,-4.513617e+203,+1.057967e+204,Euler
+3.136880e+03,-1.189916e+203,+1.199766e+204,Euler
+3.137194e+03,+2.579262e+203,+1.237149e+204,Euler
+3.137509e+03,+6.465879e+203,+1.156119e+204,Euler
+3.137823e+03,+1.009793e+204,+9.529873e+203,Euler
+3.138137e+03,+1.309183e+204,+6.357513e+203,Euler
+3.138451e+03,+1.508910e+204,+2.244593e+203,Euler
+3.138765e+03,+1.579426e+204,-2.495788e+203,Euler
+3.139079e+03,+1.501019e+204,-7.457702e+203,Euler
+3.139394e+03,+1.266728e+204,-1.217329e+204,Euler
+3.139708e+03,+8.842929e+203,-1.615284e+204,Euler
+3.140022e+03,+3.768366e+203,-1.893092e+204,Euler
+3.140336e+03,-2.178959e+203,-2.011479e+204,Euler
+3.140650e+03,-8.498207e+203,-1.943025e+204,Euler
+3.140964e+03,-1.460240e+204,-1.676046e+204,Euler
+3.141278e+03,-1.986785e+204,-1.217298e+204,Euler
+3.141593e+03,-2.369211e+204,-5.931310e+203,Euler
+3.141907e+03,-2.555549e+204,+1.511785e+203,Euler
+3.142221e+03,-2.508054e+204,+9.540278e+203,Euler
+3.142535e+03,-2.208338e+204,+1.741956e+204,Euler
+3.142849e+03,-1.661086e+204,+2.435726e+204,Euler
+3.143163e+03,-8.958801e+203,+2.957572e+204,Euler
+3.143478e+03,+3.326842e+202,+3.239021e+204,Euler
+3.143792e+03,+1.050837e+204,+3.228569e+204,Euler
+3.144106e+03,+2.065122e+204,+2.898439e+204,Euler
+3.144420e+03,+2.975693e+204,+2.249662e+204,Euler
+3.144734e+03,+3.682445e+204,+1.314820e+204,Euler
+3.145048e+03,+4.095508e+204,+1.579460e+203,Euler
+3.145363e+03,+4.145128e+204,-1.128696e+204,Euler
+3.145677e+03,+3.790538e+204,-2.430926e+204,Euler
+3.145991e+03,+3.026840e+204,-3.621759e+204,Euler
+3.146305e+03,+1.889031e+204,-4.572669e+204,Euler
+3.146619e+03,+4.524847e+203,-5.166125e+204,Euler
+3.146933e+03,-1.170502e+204,-5.308278e+204,Euler
+3.147248e+03,-2.838146e+204,-4.940554e+204,Euler
+3.147562e+03,-4.390267e+204,-4.048924e+204,Euler
+3.147876e+03,-5.662274e+204,-2.669681e+204,Euler
+3.148190e+03,-6.500979e+204,-8.908251e+203,Euler
+3.148504e+03,-6.780840e+204,+1.151518e+204,Euler
+3.148818e+03,-6.419080e+204,+3.281781e+204,Euler
+3.149132e+03,-5.388078e+204,+5.298395e+204,Euler
+3.149447e+03,-3.723538e+204,+6.991109e+204,Euler
+3.149761e+03,-1.527216e+204,+8.160893e+204,Euler
+3.150075e+03,+1.036604e+204,+8.640682e+204,Euler
+3.150389e+03,+3.751154e+204,+8.315024e+204,Euler
+3.150703e+03,+6.363396e+204,+7.136564e+204,Euler
+3.151017e+03,+8.605414e+204,+5.137444e+204,Euler
+3.151332e+03,+1.021939e+205,+2.433974e+204,Euler
+3.151646e+03,+1.098404e+205,-7.765424e+203,Euler
+3.151960e+03,+1.074009e+205,-4.227282e+204,Euler
+3.152274e+03,+9.412047e+204,-7.601380e+204,Euler
