x,y
0.793584,0.198194
0.442373,0.344114
-0.0764705,0.210172
0.0322759,0.760554
-0.0794054,0.649534
-1.04092,0.0621528
-0.125583,0.0474722
-0.228104,0.0990088
-0.292676,0.3952
0.553625,0.187881
0.295909,0.244715
0.303653,0.390177
0.614813,0.0259797
0.0401017,0.407338
0.580939,0.0771848
-0.0313876,0.717538
-0.0249993,0.64443
0.601864,0.240378
-0.343923,0.0945775
-0.299337,0.651902
-0.30442,0.191237
0.452595,0.475172
0.143208,0.155953
-0.16992,0.581459
0.259933,0.610354
0.575694,0.205274
0.186551,0.1437
0.617652,0.165273
-0.557986,0.363432
0.863185,0.0303612
-0.282458,0.026686
-0.1981,0.402831
0.211888,0.221191
0.567592,0.0313671
-0.991258,0.0947136
0.170528,0.514043
-0.29974,0.637875
-0.28176,0.604984
-0.0384304,0.363665
-0.969874,0.0323264
-0.629826,0.346578
0.223409,0.0214586
-0.0197818,0.348636
-0.986598,0.0960227
-0.1124,0.724565
0.214208,0.0737528
0.10247,0.23169
-0.541705,0.101432
0.584739,0.356905
0.187855,0.568491
-0.0971346,0.722748
0.369447,0.305047
-0.0457885,0.198027
-0.748735,0.137303
-0.0285957,0.341193
0.344236,0.399522
-0.0196463,0.165528
-1.04576,0.0604906
-0.784527,0.0295746
0.202014,0.429161
0.466186,0.0712682
0.0184896,0.128194
0.130858,0.119724
-0.856718,0.137244
-0.210187,0.18523
0.502304,0.199313
0.641804,0.186494
-0.535497,0.409173
0.980682,0.0188779
-0.269226,0.673801
-0.398493,0.533972
1.01701,0.0489884
0.647741,0.00791092
0.176765,0.00673105
0.265122,0.113816
0.485665,0.442941
-0.758052,0.029733
0.249272,0.64348
-0.523417,0.215251
0.323698,0.245051
0.390699,0.521786
-0.600148,0.285081
-0.620158,0.242523
0.559754,0.0631172
-0.0167046,0.381504
0.651619,0.13661
0.338745,0.239437
0.76752,0.217938
-0.00742837,0.143582
0.270199,0.311024
0.803402,0.167805
0.288724,0.61571
0.133571,0.412607
0.569395,0.025824
0.582976,0.20228
-0.959122,0.118174
0.0670836,0.108041
-0.016149,0.728934
0.21014,0.596726
-0.53489,0.150588
0.31948,0.376759
-0.288783,0.285942
0.067107,0.152208
0.287207,0.516798
0.432337,0.134242
-0.185703,0.0141259
-0.365332,0.108645
0.0684822,0.268353
0.353118,0.0530796
-0.784554,0.0747862
-0.448704,0.108031
0.595187,0.168043
0.0595411,0.646485
-0.325994,0.56575
0.6373,0.252765
0.140576,0.258455
-0.0772589,0.473048
0.166468,0.337915
1.62637,0.00242928
-0.359028,0.533849
-0.015363,0.510115
-0.947629,0.0541733
0.431145,0.0415969
0.802731,0.174004
-0.289524,0.36388
-0.253465,0.0970384
-0.190101,0.000294372
0.933371,0.0195914
-0.444121,0.0943769
0.733998,0.138968
0.0887652,0.0717348
-0.0143415,0.535475
-0.202945,0.690324
0.390062,0.221222
-0.702852,0.0184991
0.536994,0.236604
-0.796027,0.0436599
0.0890962,0.708586
-0.417268,0.503597
-0.254728,0.140152
0.467566,0.202703
-0.51004,0.387674
-0.210099,0.0839757
-0.159982,0.396729
0.150623,0.372877
-0.0666445,0.498059
-0.112972,0.670936
-0.0607912,0.182961
0.228215,0.569229
0.535479,0.38235
-0.628367,0.170889
0.711381,0.0727742
-0.104781,0.648349
0.0389276,0.217934
-0.445483,0.396352
-0.30586,0.214254
-0.442906,0.210459
0.267303,0.380506
-0.881332,0.00314621
-0.310284,0.463855
0.43202,0.315406
-0.707685,0.1481
0.557231,0.416306
0.131162,0.0264708
0.601639,0.246306
0.13036,0.316131
0.13952,0.758999
0.470722,0.153786
-0.29696,0.564657
-0.148694,0.697396
0.319248,0.382579
-0.342614,0.448844
-0.358796,0.475765
-0.468263,0.427986
0.0864718,0.538084
0.324475,0.0637357
-0.0802105,0.76703
-0.363423,0.333803
-0.308123,0.214032
-1.04388,0.0642278
-0.144707,0.634131
0.115321,0.511251
0.582795,0.0592306
-0.358313,0.124742
0.523763,0.147734
0.71527,0.163324
-0.247408,0.416741
-0.925669,0.107563
-0.137072,0.324757
0.100672,0.411092
-0.316952,0.359469
0.091301,0.514121
0.367026,0.378541
-0.323463,0.275959
-0.206877,0.665736
0.141404,0.49665
-0.102068,0.179856
0.398462,0.370095
-0.568973,0.289215
0.254498,0.339679
0.247327,0.430295
-0.277832,0.424657
0.107451,0.767648
-0.597758,0.352587
0.838732,0.105155
0.620636,0.183679
0.192754,0.250672
0.930492,0.0919392
-0.28978,0.587684
0.372983,0.35535
-0.0226791,0.233953
1.28641,0.0167317
-0.0685626,0.168729
-0.641228,0.0392615
-0.496632,0.100404
0.517915,0.0502501
-1.09109,0.0257355
0.103239,0.536471
0.705084,0.075688
-0.686587,0.0876441
-0.675143,0.231078
0.181109,0.0915234
0.228099,0.699108
0.0293661,0.399868
-0.599414,0.224625
0.309764,0.494226
0.115157,0.171857
-0.294089,0.0613758
-0.20679,0.1299
-0.686496,0.0299038
0.706403,0.286514
0.63299,0.0588755
0.0429268,0.19661
-0.14464,0.650887
-0.629315,0.104529
0.356013,0.572793
0.410223,0.365284
-0.0605877,0.527079
0.0928886,0.273248
-0.0730419,0.518293
0.0878144,0.441065
-1.5259,0.00498981
-0.195614,0.41629
0.0653564,0.549425
0.146514,0.684449
-0.350955,0.148629
-0.821477,0.14882
0.599427,0.370057
-0.592477,0.220646
0.620443,0.339735
-0.6728,0.0841308
0.247829,0.308074
0.455066,0.0127391
0.296179,0.124139
-0.341836,0.248841
-0.412033,0.280053
0.320444,0.53301
-0.388044,0.230347
0.550561,0.0882713
0.253707,0.436188
-0.514083,0.309645
-0.794815,0.164447
0.30691,0.0159988
0.246678,0.280024
-0.270826,0.478243
-0.344606,0.343312
1.04191,0.0353003
0.948114,0.12895
0.0758061,0.241044
-0.371203,0.25682
0.660776,0.279596
-0.515876,0.406361
0.153913,0.0393848
0.0590457,0.131721
-0.340778,0.400622
0.514178,0.0646669
-0.610926,0.348373
0.216503,0.177574
-0.00682635,0.605263
-0.164828,0.243703
-0.485061,0.357046
0.390587,0.469854
0.32174,0.134416
0.379913,0.436762
-0.512319,0.0809488
0.0244867,0.647469
1.23503,0.00653606
0.181762,0.258619
0.823522,0.0963788
0.423025,0.367381
-0.655923,0.321594
-0.653133,0.0332712
-0.286053,0.525161
0.523767,0.286322
-0.155524,0.61973
-0.0267797,0.523087
-0.627814,0.0921672
0.0972877,0.37455
0.501875,0.0704957
-0.572534,0.271829
0.634334,0.0643579
-0.146642,0.0488684
-0.352068,0.107207
-0.10937,0.431488
0.37435,0.465732
0.0949435,0.212143
-0.195822,0.164493
-0.2381,0.352591
-0.48257,0.0176654
-0.310748,0.215649
-0.107891,0.137037
0.589427,0.290074
0.254901,0.450772
-0.021088,0.113849
0.342954,0.261788
-0.23107,0.143196
-0.181403,0.240475
-0.31554,0.30055
-0.194928,0.525582
-0.447617,0.308584
-0.0440454,0.140819
-0.90791,0.0529839
0.544988,0.129529
0.56773,0.215759
0.059736,0.620668
0.248432,0.0397821
0.335943,0.289471
-0.224956,0.0449507
-0.0818829,0.725551
0.20406,0.707869
-0.275623,0.00397736
-0.100637,0.392131
0.160024,0.75781
-0.237652,0.0495947
-0.231781,0.25183
0.249336,0.260176
-0.451519,0.088199
0.944769,0.122941
-0.551337,0.0806008
0.504188,0.268024
-0.291548,0.637898
-0.541322,0.0101393
-0.651794,0.245599
-0.0795553,0.63199
-0.253013,0.444103
-0.0797966,0.310844
-0.537372,0.430947
0.880396,0.0214511
-0.215158,0.643278
0.133783,0.188338
-0.0595392,0.432123
-0.139696,0.142624
0.304916,0.114245
0.27887,0.0720036
-0.547042,0.27081
-0.394399,0.335528
0.120416,0.712599
-0.480505,0.087412
1.10274,0.0396773
0.0346199,0.231873
-0.374662,0.293487
0.295757,0.224737
0.133514,0.0750359
-0.399294,0.325309
0.266603,0.00471189
-0.83874,0.0190645
0.447824,0.07732
-0.815649,0.0878537
-0.158267,0.365554
0.068496,0.0420107
-1.01395,0.0107514
-0.607453,0.166359
-0.0235209,0.496064
0.281476,0.395758
-0.0249011,0.538523
0.191074,0.392506
0.278208,0.354704
0.170015,0.74488
1.0999,0.0465657
0.349501,0.375321
0.314368,0.214382
0.287917,0.648838
0.305897,0.133357
0.411328,0.467203
0.69702,0.168656
-0.423501,0.0596357
0.747969,0.0914468
0.209357,0.170711
-0.376817,0.55066
0.487961,0.403041
-0.62446,0.296927
-0.738867,0.164532
0.389775,0.0617209
0.172849,0.231633
0.199593,0.481958
0.0923413,0.0455026
-0.569998,0.376443
-0.524829,0.105139
-0.777047,0.192854
-1.01348,0.0892313
0.660563,0.222908
-0.991435,0.0956072
-0.387053,0.326794
-0.208048,0.262199
-0.125405,0.00889775
-0.0775754,0.134056
-0.366042,0.22539
-0.72742,0.210963
0.121537,0.54224
0.391096,0.115315
-0.708144,0.254628
-0.550971,0.184044
-0.892769,0.109595
-0.189544,0.448937
0.123017,0.549304
0.556486,0.155687
-0.65263,0.186441
1.15929,0.0111995
-0.216683,0.676764
0.435778,0.432163
-0.199867,0.406123
0.556361,0.0345354
1.28579,0.00040904
-0.325622,0.431975
0.574995,0.181599
-0.920743,0.0294687
0.0971066,0.143847
0.349087,0.283169
-0.478775,0.25486
-0.113939,0.316152
-0.126825,0.0580273
-0.0684952,0.469503
-0.309387,0.35179
-0.185848,0.158499
-0.0665152,0.0358851
-0.431907,0.207617
0.467262,0.459741
0.755,0.0406869
-0.0516176,0.243896
-0.44073,0.414528
0.412477,0.222617
-0.249279,0.18446
-1.19996,0.0120456
0.411852,0.430879
0.658651,0.306362
0.156581,0.377748
-0.594749,0.242366
-0.788749,0.0392283
0.474859,0.429367
0.29552,0.130959
0.36253,0.406955
0.251409,0.352886
0.726557,0.131637
-0.540638,0.0528571
-0.0262074,0.60275
0.0168168,0.453641
0.261801,0.447835
0.0165563,0.54015
-0.815366,0.0415846
0.728209,0.0782273
-0.118863,0.30839
0.370957,0.426407
-0.331408,0.168961
0.109164,0.737262
0.347973,0.477314
1.10477,0.0157926
-0.590705,0.13905
0.111467,0.412708
0.436615,0.403673
-0.774281,0.17263
0.831355,0.123618
0.751525,0.220562
-0.368122,0.0238256
-0.340155,0.607099
-0.296968,0.0835178
0.106186,0.0863889
0.699016,0.123886
0.605288,0.0747201
0.822184,0.0720568
-0.114269,0.131434
-0.224602,0.481224
-0.0357311,0.710212
0.801589,0.195944
-0.601336,0.364784
0.134117,0.298343
-0.730576,0.169433
0.973415,0.0343966
-0.0107398,0.408626
-0.40402,0.525096
0.53879,0.416405
0.630939,0.254587
0.254754,0.283183
-0.994465,0.0742474
-0.30856,0.23637
0.0698735,0.167665
-0.535777,0.0455573
0.313057,0.412164
-0.535421,0.0732461
0.207367,0.572129
1.53309,0.00344853
-0.301072,0.417086
-0.194361,0.263067
0.487427,0.434063
-0.0931476,0.216618
-0.577536,0.0982548
-0.719993,0.0791356
-0.171777,0.116109
-0.694328,0.060004
0.966834,0.0874063
-1.11567,0.0413691
-0.248379,0.703759
0.612176,0.268841
-0.178302,0.194149
0.0811844,0.642715
-0.260325,0.14644
0.471908,0.26824
-0.475978,0.0740696
-0.611914,0.094538
-0.178955,0.262719
0.831155,0.0118431
-0.479083,0.193262
0.0830775,0.632499
-0.237349,0.352472
-0.634311,0.115091
0.873853,0.091018
-0.144687,0.747606
-0.514306,0.129402
-0.443871,0.144398
-0.541002,0.0637363
0.0320775,0.0339694
-1.22743,0.0338465
-0.145759,0.411863
-1.06446,0.0189506
0.685252,0.168106
0.357524,0.615088
-0.40001,0.519341
0.206675,0.653982
-0.307507,0.26815
-0.221999,0.413056
0.324863,0.106794
-0.432694,0.221353
-1.02007,0.0132791
-0.21758,0.158378
1.06846,0.0515797
0.428203,0.364438
0.354976,0.325166
-0.706583,0.184123
-0.25324,0.221068
0.624721,0.297208
0.597671,0.303511
0.602899,0.329263
0.0215362,0.100287
-0.26996,0.635645
-0.0874264,0.0113426
0.908249,0.0524377
0.0747053,0.782876
0.0579347,0.233192
0.384434,0.0622443
-0.479309,0.247853
-0.73976,0.112919
-0.0433312,0.790494
0.664609,0.0750567
0.383073,0.0815006
0.794843,0.0965836
-0.155213,0.200889
-0.274663,0.197571
-0.45176,0.14235
-0.668644,0.194931
0.558567,0.356057
0.179656,0.67961
0.1627,0.539028
-0.670492,0.266478
0.545765,0.198262
0.451978,0.366756
0.393305,0.0594238
0.140235,0.363696
0.188151,0.00762339
-0.11037,0.590945
-0.8017,0.0319261
-0.994961,0.0871599
0.145499,0.360427
-0.102885,0.330054
-0.054291,0.403688
0.569636,0.305704
-0.548021,0.430251
-0.126243,0.543056
-0.464858,0.34249
0.0244549,0.0838924
-0.916141,0.00569717
-0.192992,0.0392708
-0.135086,0.215487
-0.0368739,0.763625
0.227818,0.270545
0.175899,0.25131
-0.399708,0.326207
0.1049,0.568606
-0.314479,0.167644
-0.0752999,0.625355
1.34997,0.0201962
-1.26544,0.0139308
-0.369626,0.132404
0.599896,0.38245
-0.244787,0.490098
0.315552,0.425755
0.0657256,0.291132
-0.280078,0.0559214
0.00810275,0.433953
0.567231,0.336231
0.0331739,0.041508
-0.841257,0.0781759
-0.145182,0.503916
-0.53302,0.197795
-0.497669,0.327712
-0.0955966,0.611395
0.34983,0.0565832
-0.460912,0.199014
0.262258,0.485964
-0.554432,0.25109
-0.198932,0.701077
0.775069,0.152725
-0.0796168,0.491984
0.921082,0.116426
-0.26116,0.416836
0.499819,0.148055
0.196154,0.234517
0.863295,0.132423
0.213102,0.402459
-0.497771,0.236666
0.0483676,0.0648273
0.316511,0.390529
-0.571374,0.113133
0.860274,0.0495647
-0.133781,0.450861
-0.385035,0.468443
-0.43085,0.200271
-0.156988,0.554332
1.27294,0.0102879
0.273586,0.629957
-1.0357,0.0870529
-0.465105,0.483261
-0.199907,0.226073
-0.193788,0.288809
0.119786,0.0224974
0.243269,0.36464
0.599821,0.291892
0.213972,0.0856953
-0.321694,0.182926
-0.368222,0.388764
0.0719438,0.632401
-0.365898,0.0562588
-0.324986,0.368491
0.123575,0.579491
0.940088,0.0387304
0.417959,0.281407
0.0571052,0.721096
0.030722,0.218821
0.195257,0.217415
-0.211639,0.656941
-1.12039,0.0560241
0.349483,0.615098
-0.187674,0.349502
-0.231125,0.689484
-0.263929,0.658606
0.0535201,0.30818
0.279067,0.154441
0.100275,0.124817
-0.532973,0.0931631
-0.235064,0.441592
0.265815,0.153054
-0.580724,0.251148
0.285375,0.453971
-0.605299,0.287422
0.842678,0.0132566
-0.146538,0.500889
0.410991,0.125431
-0.14326,0.764367
0.471834,0.0201819
-1.02804,0.0379598
-0.460845,0.121131
-1.13372,0.0228007
-0.965583,0.0347037
0.224405,0.514814
-0.930332,0.0505256
-0.159782,0.00384344
0.127145,0.752945
-0.109708,0.433404
0.386326,0.0596846
-0.299803,0.49866
0.562916,0.172688
-0.771284,0.214698
0.541798,0.419681
0.722018,0.032911
0.0991351,0.363844
0.157993,0.444097
-0.165235,0.691552
0.58814,0.158852
-0.329446,0.230402
0.373324,0.109232
0.202991,0.202787
0.540051,0.308067
0.936595,0.00567155
0.298056,0.248904
-0.0653578,0.0609926
-0.144708,0.101749
0.347,0.219285
-0.0351205,0.271575
-0.859028,0.156662
-0.201852,0.305467
0.645524,0.307485
2.55605,9.65058e-07
0.475386,0.264902
-0.946725,0.0852863
-0.572614,0.25077
-0.755734,0.0798151
-0.732202,0.15429
0.00355549,0.0523156
0.211084,0.624789
-0.525777,0.231176
-0.186172,0.522253
0.551954,0.198856
0.292569,0.595748
-0.765565,0.0849996
0.198762,0.360525
0.0631994,0.72993
0.397317,0.458453
-0.353573,0.457571
0.317697,0.60073
-0.34397,0.491698
0.101864,0.314683
-0.407585,0.225132
-0.703279,0.119504
-0.380473,0.473277
0.967349,0.0402251
-0.648345,0.18411
0.172631,0.370927
-0.0369717,0.208248
-0.563317,0.141041
0.170753,0.539365
0.10247,0.0521336
0.111162,0.484307
0.17882,0.439792
0.386202,0.151631
-0.834,0.139661
0.0945492,0.576239
-0.395517,0.45745
0.548689,0.028991
0.0622461,0.142612
0.404393,0.460774
0.0575475,0.430403
-0.239973,0.49565
0.774112,0.0154765
-0.324808,0.630866
0.182123,0.488504
-0.764911,0.206256
0.290247,0.441178
0.760947,0.237796
-0.371172,0.471556
-1.04561,0.0385254
-0.58787,0.284388
0.140023,0.250725
-0.565049,0.0155549
0.106643,0.414494
-0.649603,0.0113554
-0.725501,0.0768782
0.410591,0.0896019
-0.386461,0.384834
0.47869,0.423891
-0.023568,0.602518
-0.411469,0.486965
0.513601,0.0610336
-0.158467,0.235774
0.348466,0.402872
0.934288,0.0809898
0.0745073,0.488334
-0.666032,0.0668641
0.200232,0.281523
0.244801,0.47811
0.858115,0.032149
-0.64034,0.12458
-0.20325,0.473079
-0.537863,0.293927
0.292496,0.466585
-1.10973,0.0121975
1.1881,0.0139126
0.705522,0.251556
-0.451811,0.455335
0.750103,0.202258
0.115824,0.109902
-0.0660233,0.460002
0.227239,0.602195
-0.262173,0.682585
-0.131069,0.369213
0.55865,0.224495
-0.105761,0.157341
0.594781,0.204024
-0.353048,0.145681
-0.284313,0.417725
-0.37671,0.177261
-0.105013,0.420248
0.729883,0.102801
0.851888,0.0550636
0.0965397,0.330226
-0.0670485,0.499746
-0.11331,0.499091
0.74498,0.201444
0.0886769,0.0313527
-1.14619,0.0108421
0.460225,0.00260623
0.497297,0.402991
0.649672,0.283995
0.17626,0.366521
-0.947534,0.0595042
-1.45519,0.00408052
0.142549,0.460884
-0.277235,0.182959
0.0629978,0.530541
0.838636,0.0765588
-0.98094,0.00771443
0.0304869,0.742112
-0.964728,0.00315036
-0.600068,0.339753
-0.411466,0.418272
-0.436184,0.0118954
0.414775,0.230829
0.452845,0.500922
-0.804102,0.189598
-0.0766312,0.381988
0.469351,0.373809
-0.571789,0.239077
0.574191,0.406603
0.317695,0.187366
0.265119,0.288213
-0.530274,1.85193e-05
0.459179,0.176211
-0.393437,0.157203
-0.140214,0.330149
0.0681981,0.0367343
-0.485975,0.00824046
-0.12916,0.291989
-0.375278,0.474426
0.0929087,0.662493
0.174722,0.321277
0.237113,0.432172
-0.000999796,0.659726
0.0759068,0.16512
-0.521876,0.0426058
-0.277941,0.000164714
0.425647,0.521819
0.272238,0.217704
0.1336,0.436891
-0.160823,0.318768
-0.658538,0.18163
0.393644,0.209706
-0.105695,0.498635
-0.0033376,0.519623
0.0291845,0.446635
0.211838,0.0885515
0.541612,0.185606
0.431711,0.105656
0.272881,0.279171
0.172484,0.314976
0.559618,0.134837
-0.00169532,0.649271
0.932771,0.122592
-0.178224,0.605435
-0.649337,0.134705
0.409171,0.177706
-0.492422,0.378869
-0.186517,0.43692
0.798333,0.105189
-0.0249526,0.469357
0.742926,0.170431
-0.169131,0.027194
-0.199693,0.435894
0.0232217,0.568251
-0.827899,0.0244399
0.416027,0.345821
0.71961,0.0166987
-0.147425,0.312424
0.34551,0.0401057
0.169493,0.174735
0.142695,0.594386
-0.514526,0.0550017
0.446928,0.513354
0.0810196,0.622139
0.108335,0.186362
-0.394518,0.193648
-0.489929,0.308284
0.154425,0.501026
0.519501,0.326429
-0.999594,0.101757
-0.0913271,0.24492
-0.0230269,0.615347
-0.503621,0.152125
0.559294,0.0078705
-0.526151,0.219362
-0.373799,0.601471
0.369612,0.191571
0.34295,0.486653
0.195715,0.151388
-0.928615,0.0616115
-0.447739,0.415849
1.07948,0.0236492
1.32599,0.0205158
-0.726319,0.250474
0.113115,0.296686
0.0154858,0.587892
-0.445428,0.235562
1.14944,0.00658667
-0.861209,0.113344
-1.26031,0.00203169
-0.0875098,0.164966
0.0192956,0.75009
-0.36375,0.563861
0.310792,0.557211
0.777621,0.147741
-0.0289888,0.460994
0.385008,0.375063
0.246249,0.479383
0.438462,0.0134745
1.0986,0.049105
-0.159376,0.284332
0.182517,0.182913
-0.226311,0.164346
-0.536343,0.314631
0.501945,0.35164
1.10001,0.028672
-0.0986845,0.350421
-0.269751,0.211178
0.822349,0.166816
-0.0686029,0.768185
0.144081,0.447848
-0.374529,0.253014
0.368512,0.0188333
-0.64028,0.12288
0.213355,0.677004
-0.553875,0.428481
0.0509976,0.514032
0.926581,0.0373751
-0.29004,0.543564
-0.541269,0.186431
-0.827528,0.132441
-0.932465,0.0591167
-0.545937,0.293383
-0.0814555,0.625407
-0.260802,0.104822
0.456429,0.501562
0.0894774,0.705746
0.46923,0.291057
-0.750689,0.226264
-1.08645,0.0347917
-0.0709795,0.789335
-0.0622179,0.477527
0.127381,0.393909
0.181211,0.654445
-0.0478491,0.620744
-0.171746,0.0185781
0.335647,0.550855
0.675087,0.141634
0.64399,0.341923
-0.0813955,0.687874
0.148479,0.189046
0.411834,0.156966
-0.175222,0.246994
-0.0812898,0.364172
-0.645145,0.262664
0.2042,0.423728
-0.458058,0.0895422
-0.115675,0.737059
0.116557,0.106464
0.0984921,0.764918
0.920176,0.108588
0.526089,0.300426
-0.554239,0.37647
-0.416055,0.380079
0.54917,0.402281
-0.344275,0.0470202
0.774376,0.177453
-0.0636932,0.354636
0.899786,0.145752
-0.18233,0.361226
0.173575,0.479866
0.674314,0.216297
-0.505572,0.0357964
0.365542,0.0839189
0.0539801,0.111024
1.77224,0.000376476
0.492248,0.261577
-0.862949,0.00136275
0.74804,0.127003
-1.70352,0.000371957
0.621833,0.348525
0.0597322,0.187658
0.288154,0.624692
0.0427079,0.225268
0.587584,0.279229
-0.589969,0.104354
0.125765,0.497221
-0.304439,0.429809
-0.421513,0.227549
-0.394942,0.329828
0.529692,0.0575561
-0.0499846,0.543307
0.0501691,0.494693
-0.185767,0.199622
0.0103222,0.162493
0.55234,0.291304
0.370665,0.279324
-0.0341837,0.533592
1.29434,0.0212047
0.186561,0.602541
-0.11646,0.757396
0.685351,0.169078
0.299787,0.62218
-0.820641,0.0925364
-0.373035,0.382756
-0.646324,0.0181813
-0.0760767,0.403502
-0.841409,0.0935681
0.627302,0.00168792
0.80701,0.0884728
0.55428,0.0301733
0.0440253,0.132574
-0.641809,0.285991
-0.662602,0.153658
0.639405,0.342242
0.468962,0.112235
-0.252573,0.00387184
-0.23932,0.607929
0.778315,0.0259385
0.331192,0.114575
-0.103293,0.251455
0.102126,0.471997
0.129605,0.351308
0.514806,0.29753
-1.15461,0.0256472
-0.00889869,0.121207
0.307995,0.177558
-0.144616,0.717545
-0.42412,0.485779
0.26867,0.044032
0.368281,0.421474
0.188877,0.451739
0.703756,0.0806985
-0.133448,0.681189
-0.0597441,0.466924
0.289048,0.177919
0.0638006,0.462365
0.266163,0.153998
-0.259847,0.526288
-0.226041,0.654894
0.37694,0.291034
0.560082,0.159671
0.607583,0.301626
0.0372164,0.733354
-0.425057,0.21797
0.787695,0.186503
-0.892756,0.0508485
-0.419027,0.118208
0.462454,0.327338
-0.0907676,0.392313
0.64703,0.0836151
-0.402538,0.18114
-0.119325,0.160627
0.592328,0.308894
-0.270735,0.355533
0.00436915,0.213581
0.319492,0.550835
-0.540085,0.399347
-0.134685,0.479591
0.259047,0.161815
0.807479,0.0215551
-0.337733,0.0576883
0.643143,0.0411554
-0.0862145,0.111303
0.574108,0.0600359
-0.140759,0.141623
0.11217,0.311134
1.1598,0.0334889
-0.0573234,0.0749639
0.0961402,0.472434
-0.569801,0.31415
-0.118712,0.441787
0.110955,0.271066
0.114011,0.560926
-0.679985,0.311337
-0.408288,0.286986
0.564573,0.361036
1.02439,0.0564476
0.147033,0.610707
0.204324,0.37883
-0.0893601,0.150522
0.375945,0.497317
-0.389033,0.0366915
-0.449338,0.262448
0.0275224,0.478018
0.235308,0.596852
-0.362741,0.294114
0.671969,0.284525
0.703706,0.0979018
-0.496635,0.217202
-0.278791,0.290577
0.278611,0.417014
-0.740915,0.0981809
0.128757,0.466776
0.643146,0.345972
0.375489,0.191007
-1.19921,0.0445863
0.752737,0.132514
0.30329,0.181692
-0.283381,0.497314
0.621416,0.27766
0.443359,0.318075
0.0971492,0.743931
-0.00018172,0.598978
-0.0795297,0.404441
0.373289,0.13107
-0.459575,0.52114
-0.392403,0.565564
0.0419485,0.388683
0.762607,0.22154
-0.868483,0.0452717
-0.655758,0.278797
-0.302974,0.369779
-0.0970152,0.313431
-0.184918,0.428236
0.372845,0.442092
-0.330076,0.0860867
0.701096,0.25193
-0.284817,0.33089
-0.807753,0.144709
0.058204,0.608566
0.908101,0.0713193
-0.152632,0.614431
-0.235245,0.0713284
0.324097,0.147691
-0.15561,0.154042
-0.71866,0.103101
0.466425,0.515044
-0.282954,0.0897275
-0.027659,0.170462
-0.114591,0.351633
-0.252583,0.288351
-0.283733,0.348567
-0.413234,0.417906
-0.508021,0.392806
0.19675,0.325351
-0.188552,0.521283
0.563529,0.31679
0.304176,0.500864
-0.89466,0.0696298
-0.462444,0.50993
0.0577366,0.683066
-0.383398,0.581389
0.633824,0.262899
-0.481575,0.181984
-0.132057,0.0212426
0.412798,0.224053
-0.715306,0.14902
0.154313,0.660113
-0.0765772,0.44451
1.03596,0.0925424
0.838854,0.171883
0.533019,0.318789
-0.59968,0.135304
-0.54,0.105344
1.26897,0.000303002
0.309696,0.540484
0.093733,0.352428
-0.505178,0.112159
-0.588857,0.397917
0.598782,0.37952
-0.385281,0.427386
-0.563851,0.159021
-0.285732,0.443964
0.0536108,0.441597
0.550667,0.122946
0.0984192,0.771828
0.29395,0.489437
-0.133928,0.119201
-0.742643,0.16467
-0.172372,0.506404
-0.287793,0.628964
-0.0525551,0.0780933
0.314484,0.478874
0.113964,0.0478113
-0.165594,0.315692
-0.639379,0.0749578
-0.151449,0.737493
0.544616,0.347576
0.0988995,0.487598
0.724373,0.0162257
-0.0865339,0.578977
-0.324903,0.437549
-0.0725301,0.266297
0.535659,0.242985
0.144792,0.482317
-0.295029,0.524795
-0.330736,0.231566
-0.709612,0.178499
-0.708171,0.167664
0.0392321,0.194792
0.848243,0.0205196
0.413649,0.338861
-0.91935,0.0612508
-0.211666,0.236258
0.820744,0.107963
0.351658,0.531874
-0.962765,0.0415441
0.049123,0.134015
-0.0473225,0.0358464
-0.78799,0.209094
-0.683502,0.312461
-1.05197,0.0600657
-0.00369661,0.314133
0.403204,0.209574
0.595132,0.344138
-0.0594153,0.565238
0.69037,0.115888
-0.0699015,0.522182
0.819091,0.109212
0.219893,0.564721
-0.697409,0.0179716
-0.289959,0.570362
-0.959879,0.0925777
0.454723,0.0162818
-0.238728,0.427425
0.380762,0.161888
-0.370246,0.388409
-0.137245,0.53959
-0.18322,0.441903
0.367774,0.164899
0.0605098,0.468935
0.240604,0.262982
0.23908,0.621563
-0.50932,0.343926
0.361291,0.225435
0.485839,0.46151
1.019,0.0648191
1.02707,0.0240885
0.874575,0.0104475
0.202507,0.313857
-0.333103,0.0104026
-0.600674,0.129877
0.65248,0.317415
-0.0285882,0.717874
-0.936796,0.0300234
-0.208266,0.0922452
0.222005,0.548237
-0.738746,0.122103
-0.795239,0.0285192
0.497169,0.403859
-0.684743,0.154968
0.097822,0.125138
0.545133,0.38012
-0.0276396,0.0837598
0.174012,0.0473302
1.46221,0.00388847
-0.514425,0.0344758
-0.194529,0.59761
-0.587628,0.0218902
0.165405,0.0842536
0.780694,0.222287
1.00097,0.0486319
-0.0088801,0.328736
0.00972205,0.743517
0.473675,0.0349144
0.421375,0.113545
0.310816,0.446628
-0.0156992,0.614598
0.304262,0.632054
0.0991856,0.488135
-0.66818,0.236249
-0.924099,0.141798
-0.456467,0.338695
0.213801,0.544703
-0.39574,0.402932
0.326886,0.389664
0.368241,0.148419
-0.414186,0.528218
0.624602,0.134698
-0.187753,0.55207
-0.0523131,0.692616
-0.540859,0.31256
-0.548047,0.0131374
0.330309,0.260574
-0.918138,0.10052
-0.431306,0.456567
0.649072,0.068993
